"elevation","soil_type","Contrast","cv","Entropy","std","bio15","bio19","longitude","latitude","response","fold","bio1","bio12"
4909.814453125,11741,18971.673828125,576.996887207031,21752.216796875,113.002517700195,118.507293701172,3.00009346008301,92.1459225315497,35.4806905164988,0,3,-6.72004508972168,241.001190185547
132.116256713867,3675,206357.984375,1011.98004150391,27802.154296875,401.991027832031,136.22087097168,42.560001373291,80.0829813152442,26.7183268589951,0,3,25.5385608673096,898.27978515625
332.328552246094,3791,181737.4375,741.033996582031,27196.337890625,315.021392822266,136.681091308594,40.9999923706055,82.8970967255746,24.0124690761057,0,3,25.4952297210693,1112.40026855469
1115.91357421875,8699,28255.583984375,334.038208007812,25158.32421875,149.018035888672,114.956634521484,10.2399969100952,109.038445140385,49.8670289028216,0,1,-2.94677996635437,374.840789794922
107.529937744141,4284,252057.59375,602.0205078125,29040.93359375,408.012878417969,74.2586822509766,66.0800857543945,101.612301171861,13.1220072738482,0,3,27.1325092315674,1506.3994140625
1599.59106445312,4301,66724.015625,408.021606445312,27370.146484375,205.012313842773,91.9541244506836,44.2800025939941,93.5378840173637,22.0274016072781,0,3,14.2022676467896,2498.3212890625
712.317260742188,11120,67052.6875,478.998199462891,26450.58203125,188.999221801758,116.629508972168,10,119.838505489101,48.6757426385225,0,1,-1.08225584030151,364.719757080078
4757.587890625,11730,20001.02734375,623.058837890625,23226.45703125,142.013610839844,117.957336425781,6,91.970723177971,33.787429937804,0,3,-4.12783527374268,318.400299072266
1096.41394042969,17941,0.0928524509072304,303.009582519531,0.366183638572693,19.0003833770752,122.036712646484,1,99.5703870163397,43.8681823240825,0,2,5.88324594497681,57.8799018859863
1296.8173828125,11087,62849.68359375,912.937072753906,27481.4609375,273.977661132812,106.369407653809,10.9999771118164,112.520151119793,37.2063609914369,0,2,8.29647827148438,505.799285888672
1406.40673828125,4301,240961.359375,808.969299316406,27384.2265625,479.984436035156,98.6007690429688,45.6000213623047,94.844170136191,25.652662535734,0,3,19.7028102874756,2111.3974609375
3174.85424804688,11230,103059.7890625,1337.96496582031,25272.3359375,278.986145019531,94.0239715576172,0,78.0613174802792,37.0315700749449,0,3,2.37120413780212,31.4002571105957
637.666259765625,3656,56955.90234375,366.014465332031,26594.123046875,188.008331298828,151.836791992188,59.3200302124023,75.1292339279783,13.8075288574399,0,3,23.5045795440674,4104.9638671875
503.339294433594,3861,54255.4453125,753.003295898438,27809.037109375,213.001617431641,107.728057861328,29.8400115966797,75.7778805025769,18.0713052160035,0,3,27.009952545166,717.039916992188
3746.66381835938,11724,155002.625,580.008117675781,26562.08203125,302.001281738281,80.2651748657227,19.4000587463379,103.479650197466,33.276241956414,0,2,-0.690943360328674,746.800109863281
572.625183105469,11171,9655.7802734375,278.053588867188,17479.857421875,70.0134506225586,119.230728149414,6,117.807895758669,48.3667889363236,0,1,0.435902118682861,251.800003051758
803.273071289062,9281,300077.125,955.899353027344,29224.83984375,494.953704833984,112.111862182617,10.600061416626,117.161286928027,51.5665813335973,0,1,-3.64188504219055,364.799987792969
205.437927246094,11394,51032.96875,418.006195068359,25390.66015625,203.003723144531,50.7368469238281,129.479919433594,116.332615760973,31.3822411843501,0,2,15.4550256729126,1340.44091796875
1843.92199707031,7843,233184.59375,1096.99072265625,28382.080078125,421.9931640625,104.704284667969,11,100.687240624653,52.6487629065307,0,3,-6.60133838653564,409.999725341797
237.272491455078,8430.732421875,55227.23828125,355.973846435547,26483.26953125,230.982803344727,42.832218170166,76.3998565673828,84.1854925691958,52.0955222434022,0,3,2.98960709571838,526.999938964844
894.668029785156,11375,29810.60546875,231.028610229492,22408.25,114.01481628418,78.4837493896484,32.1599998474121,106.872101441216,32.1278681475367,0,2,14.7351341247559,1016.84002685547
926.537048339844,11000,134544.015625,558.950134277344,29111.744140625,283.97119140625,107.258666992188,13.4000005722046,122.276832285408,51.7516693245914,0,1,-5.26526212692261,516.079406738281
284.208526611328,3791,70515.5390625,563.035705566406,27633.037109375,213.014144897461,128.71159362793,22.1600036621094,84.408880275667,21.8755720404911,0,3,26.3928909301758,1529.36022949219
3309.88623046875,11158,192346.234375,1034.9384765625,28630.6640625,328.987487792969,98.8748550415039,6,100.940189837458,35.7581118727566,0,2,1.27646827697754,453.599975585938
4857.697265625,11736,65977.4765625,1029.03356933594,27397.986328125,237.006240844727,117.679573059082,6,90.2990261111524,31.6205102300815,0,3,-2.30964016914368,424.559875488281
5336.181640625,11765.0107421875,225025.796875,6684.09814453125,28388.76171875,489.976379394531,46.6240425109863,73.1999206542969,87.1000569252364,28.1661244608677,0,3,-4.31374168395996,312.19873046875
1322.65295410156,17939,1747.20129394531,308.006927490234,2801.46142578125,18.0005626678467,111.202842712402,1,96.4321069215412,44.7800494288657,0,3,4.83462142944336,51.8400993347168
428.284088134766,4267,342207.34375,864.932739257812,28578.01953125,501.965057373047,86.599609375,64.079948425293,104.661226767265,21.739882630881,0,3,21.6864051818848,1683.72021484375
483.301422119141,3861,86626.5546875,1005.01947021484,27244.03515625,264.006164550781,97.9659271240234,27.9200038909912,76.2370253773134,16.9577343133463,0,3,26.7586402893066,727.920166015625
442.818542480469,4284,108721,447.967376708984,23687.923828125,279.978668212891,73.9552917480469,68.3998641967773,107.894707421105,11.1989265725564,0,3,23.9780082702637,1782.20068359375
189.802429199219,11789,96985.328125,468.983734130859,28659.953125,247.991134643555,68.3446273803711,193.679824829102,108.141438990074,23.3841098114002,0,3,21.603889465332,1705.03942871094
90.8352813720703,11613,89855.0625,513.976928710938,27115.16015625,267.989837646484,60.5408363342285,67.7200546264648,112.59671137839,31.4518658560716,0,2,16.1252479553223,977.320068359375
375.008666992188,27707,7876.625,427.006988525391,17809.046875,65.0009460449219,28.4052963256836,70.2800598144531,80.0036490943241,46.8662963485875,0,3,6.90684700012207,275.999786376953
462.04638671875,11399.986328125,59963.02734375,473.996673583984,26387.046875,201.99853515625,85.9950103759766,19.5999736785889,112.251403046926,35.0640908883491,0,2,13.4771747589111,584.199951171875
2577.720703125,17921,533627.8125,3535.14477539062,29194.033203125,698.023132324219,81.1146697998047,6.48010921478271,89.2906495494041,48.0328464651051,0,3,-7.55180644989014,198.201110839844
1839.40832519531,17972,182945.640625,1337.8759765625,29526.91015625,395.954833984375,107.08390045166,9.84002780914307,98.1545186258122,49.2657832195048,0,3,-6.7811803817749,236.520278930664
328.231170654297,3867,56780.234375,619.00634765625,26518.98046875,200.002212524414,113.726547241211,17,77.8571189263727,16.3055257993117,0,3,27.693000793457,734.7998046875
989.823059082031,11287,195.934234619141,398.960113525391,786.735961914062,23.9976902008057,108.842918395996,0.160035759210587,104.151608010334,41.7627462718195,0,2,8.66324806213379,62.3600730895996
1522.58215332031,9176,202163.609375,1173.14819335938,26166.720703125,467.029602050781,59.5698623657227,74.2000961303711,94.3397108432523,52.6428959819989,0,3,-5.14761304855347,686.800903320312
1042.09436035156,18023,7281.43701171875,403.112548828125,16293.513671875,55.0167694091797,119.421226501465,3,111.248588468633,45.6620231640339,0,1,1.979008436203,167.840026855469
587.233154296875,11783.001953125,39051.41796875,286.001556396484,26578.669921875,196.001663208008,77.2413330078125,61.0400466918945,109.361568866561,19.0579258904954,0,2,22.3692417144775,1520.88061523438
5185.53662109375,11741,19713.673828125,2408.8115234375,21757.841796875,134.987442016602,127.191581726074,1.5999755859375,79.9591597370863,33.8163003660272,0,3,-6.56702947616577,56.3994750976562
979.598937988281,11167,22585.8203125,619.0205078125,24551.216796875,150.003494262695,111.576652526855,6,115.807372495939,44.7027293787164,0,1,1.88323903083801,243.199951171875
4616.90966796875,11710.974609375,179537.84375,1133.01208496094,28445.1953125,414.001739501953,100.461433410645,13.2799167633057,96.2661625852118,34.0993231733275,0,3,-4.52134275436401,475.879180908203
4582.3037109375,11730,128068.2265625,1219.95581054688,28298.91015625,329.992523193359,115.52596282959,6,92.6945467871852,33.8936035592386,0,3,-3.47140550613403,319.800170898438
804.771301269531,11922,59386.3671875,341.112579345703,23835.765625,193.06494140625,99.4802322387695,20.4800472259521,127.841277917926,42.5036747710128,0,1,2.73785257339478,700.920593261719
591.977600097656,4284,27821.78515625,195.008346557617,24989.90625,122.004745483398,84.3359527587891,71.3601150512695,98.9506556274628,13.6177439624177,0,3,24.4449157714844,1821.28503417969
3299.11938476562,27913,230629.46875,1201.35681152344,27038.369140625,291.029388427734,86.8059005737305,10.9999685287476,79.2971179285467,41.825094881444,0,3,-3.83117413520813,268.560211181641
1062.73229980469,18016,40472.08984375,458.034210205078,23650.2421875,144.011169433594,114.348098754883,5.59995412826538,111.964072112465,47.6425114712852,0,1,-0.0313441418111324,283.600128173828
691.471862792969,27947,4558.955078125,378.005889892578,15231.275390625,51.0002365112305,26.1596031188965,58,78.1952166393093,47.2054266472266,0,3,4.47243213653564,279.439910888672
997.469055175781,17941,2954.49780273438,1091.92395019531,12431.7548828125,35.9971923828125,114.936592102051,0,97.0553189980163,43.7308774773237,0,3,6.59594106674194,35
823.532165527344,27945,15144.3447265625,412.03662109375,21409.95703125,91.0152435302734,33.3502883911133,54.3999557495117,78.5127513732101,49.0333409815868,0,3,2.47005558013916,326.880279541016
355.460113525391,11804.958984375,57969.84375,316.128021240234,25476.658203125,163.064239501953,60.1900825500488,217.159881591797,115.923939282941,27.283096154266,0,2,17.3435688018799,1693.3984375
223.068511962891,4332,56624.39453125,261.021728515625,25118.349609375,163.012680053711,95.8476181030273,37,96.6563291297931,24.7815015832815,0,3,24.1138648986816,1819.31945800781
2769.748046875,27917,213128.359375,1615.85107421875,29454.3828125,501.945098876953,66.7516784667969,32.7998046875,75.2761672458047,42.3137000608159,0,3,-0.744997918605804,402.997833251953
413.966705322266,8044,96672.890625,394.0068359375,27053.228515625,234.006195068359,53.196361541748,78.9199600219727,86.6271984849277,52.2073604246228,0,3,1.86017990112305,760.039794921875
1319.32751464844,11873.998046875,33071.33984375,310.236907958984,26457.158203125,174.092361450195,69.9990615844727,25.6000347137451,109.119393415455,33.6851774170824,0,2,11.0559492111206,738.199768066406
443.412384033203,4267,31187.951171875,253.005249023438,23610.443359375,165.004318237305,91.972785949707,62,105.536267905103,22.4435341771753,0,3,21.9928112030029,1633.35986328125
559.703063964844,11158,43804.8984375,798.968322753906,26789.751953125,188.993408203125,112.002799987793,6,116.64051300907,48.0436212498612,0,1,1.51405334472656,208.480072021484
41.3156394958496,3808,87938.9375,542.003967285156,28351.80078125,258.998840332031,118.551498413086,28,86.3444835467811,25.4803345249751,0,3,25.4956016540527,1077.39978027344
473.4423828125,4404,76861.5703125,489.974334716797,28022.525390625,283.986663818359,94.3757095336914,43.6800003051758,98.6125936856935,15.6208955961621,0,3,25.0882892608643,2042.32482910156
468.045135498047,4285,93012.125,493.98388671875,26397.755859375,263.988800048828,82.6156845092773,18.8000469207764,96.2287484703891,20.9623792679251,0,3,25.606725692749,976.398132324219
1139.45654296875,11173,6975.38525390625,632.952514648438,17590.04296875,65.9938354492188,111.253143310547,8.20009613037109,108.959075156198,41.147725734457,0,2,6.65214252471924,223.200424194336
5039.1357421875,11741,239.582473754883,179.003784179688,655.634399414062,10.0001649856567,124.401573181152,0,84.4533807482394,35.8243686493524,0,3,-6.96837949752808,77.6398010253906
95.1374664306641,11476,65467.16796875,431.998168945312,22426.1171875,223.995483398438,109.48690032959,11,123.517810444139,42.9418497430259,0,1,7.38086938858032,538.200134277344
68.992301940918,4297,46663.55078125,378.007507324219,25370.251953125,191.003540039062,101.290069580078,46.800048828125,125.108517012052,39.6804632587228,0,1,9.3559513092041,994.119445800781
2291.52783203125,11112,81610.25,399.955871582031,26016.2734375,217.977554321289,81.7788009643555,11.3600969314575,104.597296314692,34.5875203053712,0,2,4.91861581802368,594.960571289062
258.409545898438,11817.9990234375,82344.796875,524.953552246094,26510.51171875,281.975921630859,56.2942924499512,182.159896850586,117.389796869338,29.8611336907586,0,2,15.9319648742676,1636.31799316406
616.986877441406,27937,17182.619140625,440.994476318359,21732.423828125,84.9987869262695,28.487419128418,63.52001953125,80.034325151125,48.7184999938172,0,3,3.40861558914185,328.479949951172
2705.30395507812,11581,3.42891617037822e-05,184.006225585938,7.20493117114529e-05,10.0002708435059,91.6868133544922,3,95.3172659682861,37.0834146934826,0,3,5.38599252700806,41.3199577331543
787.552307128906,11156.9970703125,17044.458984375,330.995269775391,19086.8828125,110.998680114746,117.191818237305,5.23995637893677,116.668569629033,49.3708389279317,0,1,-0.751511335372925,261.279724121094
4757.0400390625,11540,57899.1328125,451.986785888672,27219.7734375,196.994277954102,113.934059143066,9,91.725887682968,32.0112084280495,0,3,-2.26203203201294,426.800018310547
5112.63818359375,11765,41468.1875,2393.98217773438,25797.056640625,174.011367797852,61.6783638000488,23,86.0907096194646,31.3257884750297,0,3,-4.01072454452515,135.839981079102
1750.19592285156,11899.9931640625,95797.0234375,427.013366699219,27686.2109375,251.005966186523,72.6428985595703,23.4000911712646,108.35520175519,33.8797082036981,0,2,7.70983791351318,759.801940917969
169.438781738281,4452,124532.9765625,645.995422363281,27782.595703125,296.999877929688,98.6517868041992,16,104.417315505106,17.1248337047575,0,3,26.218994140625,1544.23889160156
1343.23168945312,11173,28162.86328125,731.224975585938,22181.169921875,101.04621887207,108.587158203125,9.76004981994629,109.119702436189,40.1782324539563,0,2,6.51388931274414,286.680328369141
255.140579223633,3874,49079.7734375,311.052093505859,24808.3046875,180.030166625977,122.077682495117,62.9999656677246,76.6465469383467,30.1902002228328,0,3,23.5241661071777,746.999389648438
2297.22241210938,4362,111902.78125,525.093627929688,27003.423828125,294.041137695312,72.1481781005859,95.3999328613281,98.4533254069164,25.9776603641146,0,3,14.3035736083984,1515.59924316406
501.512237548828,3861,120475.8984375,731.02734375,28204.837890625,242.00651550293,121.415893554688,28.3999900817871,76.7364261537061,19.8097974760688,0,3,26.4000968933105,887.199890136719
1307.94580078125,11303,758.612548828125,394.009765625,3024.89892578125,24.0011749267578,75.93359375,6,80.3240139223039,41.3791252520206,0,3,10.0428886413574,90.2398147583008
109.597587585449,28020,27627.98828125,678.925170898438,25574.677734375,161.98307800293,45.8797836303711,51,76.7481917929988,52.2896841797271,0,3,2.88123202323914,279.999969482422
4268.57421875,11705,246412.4375,764.996276855469,29077.80078125,391.983947753906,98.7433776855469,12.280083656311,100.029054956614,30.6543102108467,0,3,-0.346400946378708,659.880432128906
543.828430175781,3867,104846.1171875,793.98583984375,28054.9140625,303.9931640625,102.285865783691,37.0000267028809,78.8968809775364,16.3085604905166,0,3,26.6159915924072,667.000061035156
204.607574462891,4284,69719.1640625,282.998107910156,25405.8828125,174.998748779297,65.8486022949219,85.3999328613281,99.3066031673364,11.5674505629863,0,3,26.0058288574219,1866.84228515625
8.22497272491455,4325,61884.68359375,531.007873535156,27715.796875,216.000534057617,72.7954330444336,140.279937744141,105.339497325038,11.5532868934228,0,3,27.7267894744873,1377.19921875
1341.1064453125,11340.998046875,102360,781.937316894531,27832.28125,226.982940673828,91.7104034423828,8.39995384216309,108.731465802384,36.6198078641111,0,2,8.90125560760498,475.599945068359
738.764038085938,4284,36920.41015625,278.014617919922,25243.12109375,183.009384155273,90.3992538452148,49.5600318908691,104.673471549651,21.3307780536814,0,3,20.7006969451904,1472.83984375
124.188110351562,3675,348758.125,1152.97473144531,28452.830078125,474.996459960938,141.179183959961,44.1999931335449,80.276275624974,26.233502523162,0,3,25.6664943695068,910.400146484375
140.966217041016,3675,320579.5625,1054.97778320312,28112.08203125,445.997589111328,131.261856079102,40.6799774169922,79.7787525461566,27.5025834861416,0,3,25.3480205535889,941.439697265625
821.103393554688,11368,23122.224609375,285.023498535156,22354.916015625,125.011428833008,85.7901077270508,74.3999786376953,106.552299034726,23.4614998853628,0,3,19.3956756591797,1441.92016601562
1095.69165039062,7379,153575.46875,731.058410644531,29086.345703125,379.032135009766,117.988243103027,8.48000335693359,111.912893720161,49.4698977806913,0,1,-1.24862730503082,394.959655761719
1864.43176269531,26398,66615.4609375,548.074035644531,28886.462890625,244.038345336914,116.298500061035,9,108.285892736616,48.3491602579768,0,2,-3.21894383430481,362.920501708984
72.5038757324219,4464.01220703125,17508.33203125,200.018310546875,20712.716796875,131.012496948242,28.2575778961182,747.440002441406,101.498759300436,3.48639239194766,0,3,27.0117626190186,2700.27954101562
1190.69226074219,18013,61888.390625,605.998718261719,27035.3828125,193.995742797852,106.673286437988,7.64004898071289,115.418229399389,45.7949123661708,0,1,0.0371858775615692,253.480102539062
528.942321777344,11823.0029296875,101750.546875,481.033294677734,27254.4375,256.013916015625,56.7920570373535,91.199951171875,111.286619816536,30.0886811069678,0,2,14.7603588104248,1256.99938964844
1021.103515625,4284,112178.171875,418.993041992188,27268.140625,260.993713378906,87.4182968139648,75.7599716186523,101.008354279725,21.1583141862474,0,3,19.9923534393311,1679.99975585938
260.039489746094,11408,247654.0625,731.931701660156,27294.21875,464.956329345703,92.744743347168,18.7999134063721,130.98280546596,45.9718281183149,0,1,3.0920627117157,566
4209.35595703125,11711,243290.609375,3019.01684570312,27112.646484375,369.098388671875,103.257713317871,8.28001022338867,98.9518916959639,37.7962268097451,0,2,-5.21626853942871,367.359832763672
914.773864746094,18040,4731.99267578125,556.039001464844,13252.12109375,57.0032653808594,122.041687011719,3,110.265990085376,44.822899299413,0,1,3.92597818374634,119.839973449707
74.7891845703125,3790,79543.859375,481.000885009766,28206.513671875,205.998489379883,92.2334213256836,12,95.1936013617479,19.055005391075,0,3,26.9178619384766,1056.12109375
1711.02416992188,11697.947265625,16082.4541015625,926.135864257812,14493.330078125,85.0265579223633,92.6636505126953,3,102.190955308041,38.4316515645218,0,2,5.5402250289917,174.400573730469
285.406372070312,3770,141479.984375,902.983032226562,29250.708984375,349.993560791016,131.896591186523,17,82.7585944900024,21.0387969363849,0,3,26.9197654724121,1366.56005859375
938.383056640625,27974,155083.765625,1106.97338867188,26879.92578125,307.981811523438,42.3181266784668,40,76.2680793987932,48.7653416757411,0,3,1.20538067817688,284.199584960938
144.111282348633,11808,35660.82421875,285.036010742188,24311.30859375,141.017211914062,48.4811897277832,206.560012817383,113.443926647721,28.1766744127218,0,2,16.6207256317139,1476.48046875
268.048828125,3785,59357.89453125,403.984436035156,25494.884765625,209.991470336914,136.767242431641,36.9200820922852,83.6647844183733,24.834178943866,0,3,25.7196445465088,1073.44055175781
953.454711914062,11317,747.464050292969,627.069885253906,2939.90771484375,25.0034160614014,79.3046493530273,1.83997333049774,90.2241198865042,42.0998601989576,0,3,9.92223930358887,36.759952545166
450.291839599609,11377,57362.8359375,420.970733642578,25629.517578125,193.987899780273,94.1224975585938,31,104.790348454486,30.6552150954655,0,2,16.547290802002,987.880187988281
795.620178222656,27944,312325.84375,2191.68432617188,26914.14453125,488.924285888672,31.6762657165527,39,75.0700310870007,47.9983239684595,0,3,3.02824592590332,212.999923706055
184.574981689453,3883,56369.01953125,454.131622314453,26696.359375,204.049255371094,106.552803039551,43.5999717712402,73.0139647143895,31.5035686574699,0,3,23.5784397125244,362.199951171875
1232.57214355469,11353,2010.02600097656,405.991485595703,8792.935546875,18.9994945526123,98.2346343994141,2,84.1349581878233,38.1031604035112,0,3,11.3247671127319,25
182.49089050293,11141,413723.125,1401.69091796875,29276.53515625,661.853454589844,117.450736999512,8,125.627214442173,46.9859377670272,0,1,2.78169727325439,470.639923095703
536.730529785156,11353,1189.27795410156,229.051544189453,4978.28125,20.0042552947998,35.166259765625,19,89.221526792078,44.6654958021645,0,3,7.42986106872559,135.839935302734
4658.615234375,11711,248649.0625,1324.00012207031,29082.873046875,426.007232666016,107.63240814209,6.80003070831299,94.2633746957825,34.8208951580365,0,3,-4.46082305908203,312.720886230469
1965.28369140625,17983,68939.3046875,1247.96923828125,26089.70703125,217.992202758789,96.7263031005859,3.83997368812561,97.917146269527,46.3794614387362,0,3,-1.39826214313507,113.519714355469
993.911743164062,11839,42723.390625,266.987823486328,26632.458984375,162.992294311523,73.5873794555664,209.678375244141,120.932395105082,24.224426735116,0,2,16.4250526428223,2572.03930664062
2832.18725585938,17981,110870.7109375,1609.35327148438,26919.435546875,296.106353759766,103.525451660156,5,98.1644212484325,47.7656215539492,0,3,-9.12526988983154,253.439437866211
269.694366455078,11789,59584.13671875,485.070098876953,26852.904296875,257.029602050781,81.4230117797852,76.3999328613281,106.741177308678,23.7703015724405,0,3,22.6032238006592,1371.99975585938
33.6005706787109,4413,733909.5,1565.96630859375,27913.947265625,808.98583984375,40.544979095459,974.039428710938,124.37422854639,12.6139137396454,0,2,26.9611892700195,2974.638671875
54.6781196594238,11539,253748.75,1103.00073242188,29259.51953125,532.985412597656,85.4393997192383,26.9999656677246,133.545569629956,47.4397826365435,0,1,2.08056664466858,609.999450683594
898.666259765625,11353,1824.59228515625,369.991943359375,6500.55029296875,15.9995098114014,93.919075012207,1,86.2927531987248,40.7363161223358,0,3,11.9291868209839,38.1999626159668
811.329162597656,27945,157644,1039.03137207031,27980.869140625,290.005523681641,33.4604034423828,54.0000610351562,78.3936536678526,49.0651900936058,0,3,2.30582404136658,328.000030517578
114.181274414062,4267,109836.03125,411.976318359375,28089.5859375,273.984924316406,55.7572746276855,605.239501953125,100.992029880873,6.61357276076285,0,3,27.0310478210449,1800.95971679688
932.350402832031,7048,397075.3125,1326.81262207031,29422.166015625,518.913879394531,99.8191757202148,21.119987487793,110.23967304413,52.3710744353276,0,1,-2.39195013046265,340.799713134766
1109.1103515625,11158,79035.90625,844.911865234375,26290.314453125,228.977813720703,114.195854187012,6,115.93722518241,43.8108822858761,0,1,2.5793240070343,267.000274658203
872.954956054688,4276,221563.15625,920.956909179688,29019.001953125,499.978302001953,91.9093322753906,69.4400177001953,93.9134694950406,24.8779803000836,0,3,20.8689479827881,2490.32080078125
1062.55639648438,11353,1155.39624023438,411.060394287109,4401.33935546875,21.0034847259521,93.6181182861328,0,101.742745381788,41.2009540538131,0,2,9.61941719055176,43.2399978637695
1035.39392089844,11353,208.52864074707,137.003890991211,775.532165527344,6.00022125244141,92.1786117553711,2,82.1071382764274,39.9686344868589,0,3,11.9519662857056,48.7999649047852
370.304779052734,11375.041015625,49405.03125,396.984802246094,23521.37109375,189.992340087891,79.9368133544922,58.7999382019043,104.577410375011,28.8363539728681,0,3,17.753381729126,1163.71997070312
3635.89404296875,11705.001953125,45620.94140625,507.170928955078,24233.431640625,167.049118041992,102.021614074707,6.19998025894165,100.951459891623,38.0638134000084,0,2,-2.84880709648132,465.799926757812
599.831298828125,4225,83594.6171875,423.993713378906,25440.646484375,263.994293212891,100.990539550781,39.4800033569336,126.530312864008,41.0479887275503,0,1,5.21511316299438,935.399536132812
1557.41247558594,11818,70849.0078125,470.981964111328,29142.630859375,271.990966796875,85.5928497314453,52.3999786376953,104.576268324917,23.6030068244855,0,3,15.3358497619629,1320
4072.17138671875,11764.9912109375,100325.9765625,532.979675292969,28408.646484375,277.988891601562,89.1636123657227,15.4001007080078,101.478998574276,33.9627480992675,0,3,-2.40978336334229,708.200378417969
5264.06591796875,6998,59902.97265625,3825.15893554688,26837.962890625,250.992446899414,109.703178405762,18.8000335693359,78.1793051246093,33.158899798696,0,3,-9.91724491119385,177.360366821289
2077.23901367188,8459,1275056,4260.31103515625,29384.2265625,1210.88696289062,97.2871704101562,14,99.0643989462802,52.7847163111555,0,3,-7.93535280227661,456.399749755859
996.827941894531,11236,4496.46923828125,595.99462890625,15181.7197265625,68.0003204345703,111.10294342041,4.20003890991211,111.920700366021,43.3880546594469,0,1,4.32202196121216,170.440185546875
397.947357177734,3696,127053.75,1392.92053222656,28557.853515625,359.982635498047,130.901016235352,23.7999973297119,75.012595497593,21.5552020120063,0,3,26.8875427246094,711.559997558594
445.373748779297,11806,67595.328125,450.008453369141,27883.552734375,262.99853515625,63.1889114379883,199.160171508789,118.65168506538,27.3390718983903,0,2,17.7577877044678,1701.44226074219
1285.51843261719,7048.3994140625,30973.49609375,450.955078125,23586.728515625,195.980834960938,91.484977722168,22.5600032806396,96.3886151294844,52.0280924893537,0,3,-4.3912091255188,330.520935058594
1361.83056640625,17949,5501.75634765625,284.044494628906,12630.703125,30.0046710968018,84.7776718139648,7.08000373840332,103.300269009651,44.0822063782556,0,2,4.92959070205688,124.23991394043
1343.3271484375,17938,3235.7060546875,559.967163085938,11434.798828125,42.9968070983887,108.148818969727,4,102.328514775587,44.2372357830164,0,2,5.30237531661987,109.399871826172
2580.54809570312,7242,706659.6875,2347.96459960938,29852.154296875,742.891662597656,64.21826171875,35.3998832702637,87.3861641479832,49.9391988673962,0,3,-7.0396089553833,436.198577880859
3976.05297851562,11724,1521488.875,3597.07983398438,30168.751953125,1411.8955078125,76.7187805175781,29.0401096343994,99.0073699760175,28.6948073594052,0,3,-0.801702737808228,643.480529785156
1235.20031738281,11352,302.994110107422,296.009979248047,1214.96630859375,14.0007200241089,98.2346343994141,2,84.1989712258874,38.082502389064,0,3,11.311806678772,25
429.065979003906,3782,93954.203125,654.005798339844,27216.0546875,271.001922607422,101.721206665039,30.4000186920166,78.8535083649622,17.088765433889,0,3,27.2518272399902,691.599670410156
1354.17932128906,11353,1.0374861631135e-05,151.98747253418,3.52171809936408e-05,10.9990301132202,91.3755416870117,6.52000904083252,104.906724173219,38.4655516350326,0,2,8.83603096008301,164.120010375977
75.2839584350586,7001,105950.7109375,1346.0419921875,27710.04296875,330.014953613281,27.1479644775391,772.799560546875,101.564473951855,3.41503731131021,0,3,27.1938629150391,2771.19848632812
4151.16259765625,11705,385289.34375,1667.85009765625,27695.0703125,553.958557128906,97.2781982421875,10.5600690841675,100.919889339106,30.7821038796265,0,3,0.18602454662323,693.320617675781
4159.27001953125,11735.9990234375,22799.775390625,1027.12536621094,21705.474609375,106.011520385742,111.128471374512,3,92.6042679105914,36.3750642058922,0,3,-4.24405145645142,160.800415039062
1280.68896484375,11369.005859375,26768.1640625,287.025268554688,24722.248046875,152.012313842773,70.1983489990234,67.0400009155273,106.861886650923,26.1804526335626,0,2,14.1078910827637,1185.56005859375
1197.91821289062,8710,127777.1015625,559.051696777344,27355.84765625,230.020126342773,93.9000396728516,26.8799686431885,109.806638970661,52.5373370334389,0,1,-3.23646998405457,394.599578857422
1004.5537109375,11853,55174.35546875,398.020050048828,23274.947265625,193.010162353516,62.6901550292969,64.4001159667969,107.643245122474,29.3762769449013,0,2,16.2294807434082,1229.20056152344
844.338500976562,11842.9970703125,31238.287109375,262.079406738281,25406.57421875,145.041717529297,52.741397857666,192.280227661133,119.742849446749,27.9449979431186,0,2,14.0549612045288,1809.00305175781
1191.95690917969,18003,28968.310546875,480.254852294922,20633.001953125,141.075942993164,114.565254211426,7.15997266769409,111.404308602724,48.3593126398812,0,1,-1.33953511714935,325.879669189453
4283.14501953125,11711,161871.65625,1198.04382324219,28414.1796875,440.011016845703,90.5019454956055,17.9999771118164,99.6297531083792,33.6465532479254,0,3,-3.71162152290344,584.39990234375
400.859252929688,3714,109656.21875,701.0009765625,28350.958984375,291.000762939453,135.851684570312,13,80.9820575883363,20.3646188147322,0,3,26.1617031097412,1524.80065917969
985.959350585938,11298,2440.88208007812,1168.90844726562,10794.9072265625,48.9957695007324,114.070602416992,0,100.266156344141,42.611218612372,0,2,7.8349609375,41.7199821472168
646.275573730469,11843,35191.89453125,258.013031005859,23680.93359375,135.007247924805,58.2293853759766,97.1999664306641,108.862443649415,27.555700128284,0,2,15.3102207183838,1203.51965332031
888.644653320312,11000,52043.55078125,387.060638427734,26735.794921875,188.025177001953,105.591506958008,14.3999338150024,123.809931712439,51.6234495175431,0,1,-4.30124855041504,541.199829101562
324.920257568359,11161,321684.71875,2074.01928710938,29051.1640625,545.009338378906,119.022499084473,7,120.457096228128,43.8080797384551,0,1,6.95007419586182,403.719940185547
